6.173125351008199591e-01,-3.189084288902813147e-01
1.441360020064360870e-01,5.185734825369386208e-02
-4.878165963088733348e-02,-6.549994364546577463e-01
-4.134659085110867771e-01,-2.723601213784281883e-01
-2.597931237979223540e-01,-1.470753172697101263e-01
-3.136787724035922098e-01,-1.048106950538369997e-01
-1.029937517956219378e-01,-3.651977073801459528e-01
-1.707572473101060806e-01,9.096073816568547854e-02
-1.641572076052365547e-01,3.048340612337054334e-01
2.630788666774497297e-01,3.030585118836154890e-01
-8.598372747027868690e-02,8.226241008674545219e-02
-2.147744060685847015e-02,-1.753596065722016484e-01
-3.298191190333823464e-01,-3.602203762957104649e-01
-1.192443760167506972e-01,6.862263600963397492e-01
2.849098556007634842e-01,-2.026416177517489925e-01
-2.845940559537049261e-02,-4.045626359041713527e-01
1.088988722291542866e-01,4.422660640070214533e-01
-1.161473144838695848e-01,-6.959438930432343406e-01
3.104939758602595634e-01,1.179327437910909354e-01
1.364134982619158998e-01,3.129174601751795182e-01
8.078833405709741067e-01,6.751088172514337071e-02
-2.416553087382664611e-01,1.839202719447203260e-01
1.877291541802647568e-01,1.102966978642948570e-01
3.135331977862219066e-01,2.946557822511480240e-01
-1.421309522206730402e-01,-1.721607497320405966e-01
2.675257568968547606e-01,2.456804986609174568e-01
2.106213617887416067e-02,1.953845159436324030e-01
-3.930599613235425949e-01,3.759877020685685189e-01
-7.047283455696114196e-02,-2.509424113403329604e-01
2.723623214284587313e-01,2.883799258152593414e-01
-2.731112780671867690e-01,4.827387986687353139e-01
6.246755955055860454e-03,3.732043554371098498e-03
2.658222769009565001e-01,-3.604725735625199934e-01
-5.901074129458585560e-01,-2.952916569714291728e-01
-1.183155621542215097e-01,-2.373748006417050749e-01
-3.926929465416780785e-01,-3.124365044198870733e-01
2.916880396577916090e-01,5.772420684698169602e-01
-3.483605225860536003e-01,6.701066099489556838e-02
-9.978087199589463774e-02,2.903032590922099421e-01
6.198299792714447032e-02,-9.673894900607291070e-02
2.998079705224517832e-01,2.929559346635506323e-01
-3.260726325567778888e-02,-2.481343535161352198e-01
-1.109850779139743768e-02,-7.379621301984216550e-03
-6.149920460750230716e-02,5.125259691125240158e-01
-3.571594177227611078e-01,-4.603984033227823125e-01
-1.564052333598565658e-01,-3.978070978006725822e-01
-1.130006535109769755e-01,4.309972863588196201e-02
-9.561200456223009625e-02,-2.319059533371800597e-01
1.442108860112766844e-01,3.910090076252335789e-03
-5.425171724712644916e-02,1.886606536858654870e-01
-1.490267494566831219e-01,-1.086833538257488546e-01
-2.176461323091783903e-02,5.724289677263310061e-01
2.152188838151409267e-01,-2.166948256528042627e-01
1.898747976840613472e-01,1.296549016078386019e-01
2.362841185627421736e-01,1.538897722558214554e-01
-2.426448504635406525e-02,-8.242567280355149739e-01
4.951814282230365682e-01,-9.321091669864252360e-02
-4.000778209603076188e-03,-4.295091166906860880e-01
-3.468056148806458738e-01,-2.905607410926872025e-01
7.091270890377215919e-01,-3.686683754827822512e-01
3.241554767668610726e-01,3.417808992722064232e-02
2.671754079930814818e-01,-3.290514131987017921e-01
-5.645697611505136049e-01,3.697290560445525842e-01
4.275809480348496255e-02,-4.720677272417351800e-01
-5.932045888475127038e-01,1.770162687579586169e-01
4.058480417089345704e-01,-4.867057461467224067e-01
-8.824871671206911683e-02,1.717403782500091236e-01
1.337542735870953792e-01,3.785156325495127594e-01
4.219307393583143218e-01,-1.511543183508020360e-01
-1.683348281916178801e-01,-1.412598263737980531e-01
-4.165332051488178644e-01,5.067468784998682141e-01
-2.605208252584998996e-01,2.394867049807502812e-01
-1.926479298050124966e-01,1.904489727843936830e-01
1.144518214685316532e-01,3.395574128839423667e-01
-3.647000102510395969e-01,-5.515839316983651708e-01
-2.271399857636331177e-01,1.285661569070753810e-02
-4.661626371600600671e-01,9.458211748993997081e-02
-9.191289482248829468e-02,1.540686411387285071e-01
-3.805645987924978491e-02,4.457291670736634459e-01
-4.050626005633300442e-01,-1.974674650993274161e-01
-2.244369130928068612e-01,-6.838373169112897942e-01
-1.288534882428514217e-01,-1.203373400175824642e-01
1.845608021172685242e-01,2.045898655767666163e-01
-2.415106648948383561e-01,3.039295100315049236e-01
-4.888564245039754286e-01,-2.418333677691268946e-01
7.475491491176698977e-01,-2.106924789136939979e-01
3.197314342796825359e-01,1.611361386956991770e-01
-4.021347683003187456e-01,-1.435985273908486903e-01
4.209408661167683419e-01,1.411617296453691328e-01
6.047947344319666574e-02,3.343219787922404596e-01
8.098002196360689631e-01,5.927029083613903626e-02
-1.841415464651710576e-01,-1.318950392634863633e-01
-3.038811608696023181e-01,-3.269425654584973140e-02
-3.849357331885282923e-02,1.526976422582806969e-02
-3.170715653525837396e-01,-2.264947276831174861e-01
-1.262468927918904789e-03,-7.971176360489523605e-03
3.348106345005081863e-01,-1.766464713767773864e-01
4.084622385541072376e-01,-6.066748505671047953e-01
-5.240097209658315519e-02,7.613986492866014165e-03
-1.045726341618454097e-01,-2.578952429235976604e-02
1.056743404310455103e+00,7.728843691661079207e-01
5.535049672278183897e-01,1.504533581508991968e+00
1.843038488726348456e-01,-1.238572840467399905e+00
8.618699055720897562e-01,4.124159572467605006e-01
8.566203515025042625e-01,1.120481268585699519e+00
-1.135858628109015056e+00,-3.753731836943599021e-01
-1.096526700976192314e+00,-7.558520517998691401e-01
9.958407216651464777e-01,-5.771907773244336903e-01
7.643839202375546371e-01,7.202313667385024099e-01
2.951054374843660177e-01,-9.654272737687166206e-01
-6.817140010925433202e-01,7.653042167056735012e-01
-1.027930626564401706e-01,9.924253753111272891e-01
2.138278429845535678e-01,-1.621858686794581894e+00
1.591817778848366505e+00,-3.502253840083539571e-01
1.165489879942080975e+00,1.399107382784318121e-01
-1.621971204440795455e+00,1.798647473197692026e-01
-4.372067005643591187e-01,1.387281507650486079e+00
-3.720328609247713358e-01,9.731595422154996067e-01
-9.857854151115577057e-01,-5.666627795015551916e-01
1.178377354599851712e+00,2.285241507265075023e-01
1.346012507028070848e+00,4.035945313143617375e-01
1.102136586557113329e+00,4.252252828453979561e-01
-3.781819898400352598e-01,-9.421724922771339550e-01
-5.530494781453015873e-01,-9.091755606077446261e-01
-1.719973629328283571e-01,1.281815211377887564e+00
-3.059492028931506402e-01,1.179914282936345371e+00
-4.779669874845910993e-01,-8.746143969094278825e-01
1.008998221550779339e+00,3.717703001907446403e-01
-6.317479292863509288e-01,1.317300356201995370e+00
-8.441326504732146185e-01,3.872799325079310240e-01
6.850289613742640560e-01,-9.091524378121332850e-01
-6.664231950445379526e-01,-1.170668966104009945e+00
2.078122528375058453e-01,1.130870123330953936e+00
5.082523552179269988e-01,1.075238431825935370e+00
-5.444872315360567150e-01,-1.344506290891046785e+00
-5.248824050632191485e-01,1.107096721288359342e+00
2.192093666003241681e-01,-8.855514189447171169e-01
4.148102371017629575e-01,-8.458346301197247064e-01
-1.068239565975300343e+00,8.499306841843851101e-01
-6.148410662325947129e-01,-6.591859602559053677e-01
1.980371436688048437e-01,1.654330112409757803e+00
-1.290932862196889408e+00,5.664000343951686167e-01
2.636316211637336482e-02,1.436578469907904942e+00
8.816943657393451206e-01,-7.959560029540727610e-01
1.067602292248901019e+00,1.940586997500721167e-01
-1.012032634251166074e+00,-1.112378355345407188e+00
3.900352271252132130e-01,-1.422514479967199597e+00
-6.876244058060932973e-01,8.127153630130267148e-01
1.035859369671197072e+00,-3.915295258473668050e-02
-8.863540729125860551e-01,7.803466119778339483e-01
1.079779834922005355e+00,1.770472192554782276e-01
-1.460920038967153944e+00,-5.411649120462996149e-02
1.436859105968898431e+00,3.037700488667948936e-02
-4.365416574334394229e-01,1.192108114748260617e+00
9.279514162016084811e-01,9.509161370248173650e-01
-2.391966821104583585e-01,-1.553358592098201818e+00
7.911440380232932501e-01,-9.552318437866812451e-01
-1.357908636075434661e+00,8.405703083233994066e-01
-7.559014338619481910e-01,-7.828632676967168802e-01
1.157655508712700065e+00,7.246380714613168683e-01
-4.586780703307078988e-01,-9.268391569339013980e-01
8.595475487857553998e-02,-1.338693091285266146e+00
8.491018036416082548e-01,-1.194082734314198868e+00
-3.694308413314142392e-01,-1.296335032486521710e+00
-1.321360771159624914e+00,-7.718647687536631663e-01
-9.908950998634387108e-01,9.936808088585020737e-01
2.294728639857524788e-01,-1.132038195693480631e+00
1.215429653160444712e+00,9.839284865491466636e-01
-1.248605623583213031e+00,5.251339345288408289e-01
8.882546416448058313e-01,-4.157779177059163500e-02
-1.624199315263296084e-01,-1.536085620801043827e+00
-1.585105896796902947e+00,-3.933400437196664656e-01
-9.059916378505692425e-01,-2.296505698357027003e-01
-1.536117420078085827e+00,5.224762935260920393e-01
1.028961638383339317e+00,3.943418982329962574e-01
-2.877546893211391232e-01,-1.544484899675446332e+00
1.075624668552578322e+00,1.248854540039265881e+00
7.696169206171233901e-01,-4.204674809230713461e-01
-1.023410486783610462e+00,-5.610184801167401591e-01
-9.669824622178413431e-01,9.585320360153489760e-01
1.013958144793387861e+00,1.277380425014016163e+00
8.799902223407322088e-01,-2.900704000630153767e-01
6.471822821165131856e-01,-8.730746718648791926e-01
1.179386883387849361e+00,-4.330669989404357101e-01
8.875450891462953740e-01,6.709240294886439360e-01
-4.700093322621241576e-01,-1.175848088357793086e+00
9.751296119509564875e-01,8.958046753538733142e-01
-3.186752219425101895e-01,-1.173136388836770960e+00
1.175798045262758107e+00,3.629613509627733769e-01
-4.653159227867423309e-01,-8.262927672534600143e-01
-1.383998810068704399e+00,-6.726987046155689098e-01
8.151834663083753485e-01,4.024978811180642824e-01
6.957366393209840627e-01,-5.662454262242114789e-01
-8.803650837227506853e-01,3.825115727317363046e-01
8.608624378158428181e-01,-5.102016333828138794e-01
1.135979855970651098e+00,1.813938188789583628e-01
7.474933866726308773e-01,5.954965162423895286e-01
-3.966787611711030115e-01,1.361576138917783840e+00
1.846971557547479881e-01,-8.876680609444891346e-01
4.701255436463444570e-01,7.626792564173494604e-01
2.111917212540291633e+00,-8.458933754180882891e-01
-1.546240299590724065e+00,1.749717481748157555e+00
1.087071101538724348e-02,2.399462024547628580e+00
8.146884153311728660e-01,-2.213033082508442551e+00
1.929394767032224456e+00,-1.162361625415715860e+00
1.775858441575176139e+00,-6.434596511282869580e-01
-1.860214279816919003e+00,1.164687902385626916e+00
-1.811408944953883493e+00,1.039688499970869540e+00
-1.312979622767220134e+00,1.659132069193921089e+00
2.156445902476534116e+00,8.286885970436821958e-02
1.469462765392379189e-01,2.201894416620278516e+00
1.966186488771224150e+00,-1.269138257659609970e+00
-1.590272615192159789e+00,7.473712794303072338e-01
-1.199885169336124990e+00,1.194041014964162928e+00
1.818564108266528700e+00,1.790018467946886960e-01
6.710361261588879689e-01,2.143642593242119254e+00
1.074003603668910178e-01,2.252839254488735232e+00
4.374161179312383019e-02,-2.173187469034141728e+00
-1.527242512332671387e+00,-1.424949687390764330e+00
-1.744169951769755311e+00,-1.692764054804257734e+00
5.555158472294109417e-01,1.610093392600334461e+00
-2.060541967234829297e+00,2.430236720278293738e-01
-5.120985530157978749e-01,2.162265414654084505e+00
1.479520417601752902e+00,-1.046565383678420558e+00
-4.290405723216449974e-01,1.628909689295505947e+00
6.306172294663265898e-01,-1.901364134125123728e+00
-1.751700023942595719e+00,-1.418835656772494480e-03
-1.596654557900607951e+00,4.870874320007995695e-01
2.029957540021007478e+00,1.350493832719292353e+00
3.115811534950178527e-02,2.026859358793265731e+00
1.721296821324100446e+00,-8.362441235961080022e-01
-2.190804494420477422e+00,4.221819082541639068e-01
1.798707271784241168e+00,-3.755433908299554702e-01
-1.089091767150980994e+00,1.790869074523466109e+00
-1.252983171240156457e+00,1.936845066048962005e+00
7.791515975498465307e-01,2.028609321823176437e+00
1.387326411910836832e+00,2.056794818360605515e+00
-7.526079189692272964e-01,-2.297710923503848868e+00
1.534631548360347431e+00,9.764106448209856071e-01
-2.567749240394128218e-01,1.794058158837717576e+00
1.745899507439704124e+00,1.409286662727035733e+00
-1.884172700600128314e+00,-7.649173970729827854e-01
1.919887589396918726e+00,-1.044623594861038729e+00
-4.648249579144519417e-01,1.887869019331348319e+00
1.132719790207177946e+00,-1.942584970500603969e+00
1.923240578595576677e-01,1.922354641046174040e+00
6.791172920439533245e-01,1.884754447930902854e+00
-2.380544692616624936e+00,4.867616320907095506e-01
-1.804497003393198407e+00,9.284686689099981294e-01
-2.086441508816089474e+00,3.832678537406157826e-01
-7.831668344729394438e-01,-1.629093429948043070e+00
-1.615564199408664470e-01,-2.198936038562489426e+00
5.260730875285406505e-01,-2.369300340927094961e+00
-1.431660907562124496e+00,1.219227256057252351e+00
-3.799074382659624050e-01,2.041036598776952538e+00
3.111583289430992494e-01,2.113941859749490337e+00
2.141919829809764586e+00,-6.846277264310979271e-01
2.054281547113578649e-03,-2.247772742975620019e+00
